"participant","leaveoutindex","environment","context","lambda","beta","tau"
83,4,"Smooth","Spatial",0.578960142621572,0.248158805060147,0.034287716598772
83,5,"Smooth","Spatial",0.592515802818315,0.233599960194727,0.038249885346185
83,6,"Smooth","Spatial",0.614868501978655,0.222022753213493,0.0384239682117446
83,7,"Smooth","Spatial",0.594411605515884,0.234935785817068,0.0363816537609608
83,8,"Smooth","Spatial",0.586851245874697,0.248374835490627,0.0333507371692708
83,9,"Smooth","Spatial",0.586929198483221,0.243880693826275,0.0365165522886419
84,2,"Smooth","Conceptual",0.957029225834208,0.00673794699910072,0.0723766401815254
84,1,"Smooth","Conceptual",0.914344370976829,0.0206369379765359,0.0755637700960088
84,3,"Smooth","Conceptual",0.999099952691038,0.00673794699912622,0.0703684479807753
84,4,"Smooth","Conceptual",0.941379692135015,0.00673794699911598,0.0794787633258726
84,5,"Smooth","Conceptual",0.930390920679858,0.00673794699912553,0.0714544664364899
84,8,"Smooth","Conceptual",0.957445585755693,0.00673794699916126,0.0701197304717633
84,9,"Smooth","Conceptual",0.960017849784191,0.00673794699910713,0.0737731325787176
84,6,"Smooth","Conceptual",0.969379144039781,0.00673794699908732,0.0746600665945756
84,7,"Smooth","Conceptual",0.968990368970322,0.00673794699914847,0.0766945645554384
84,2,"Smooth","Spatial",0.483444438909876,0.346382403277918,0.0233665522100225
84,1,"Smooth","Spatial",4.66054223655921,0.00673794699973477,0.0247396162843053
84,3,"Smooth","Spatial",4.79469881155314,0.0067379469991178,0.0303667468457396
84,4,"Smooth","Spatial",4.02645110675779,0.00673794699912986,0.0348127003875345
84,5,"Smooth","Spatial",0.486494171747987,0.343086511647694,0.0234173207373795
84,8,"Smooth","Spatial",5.14974831385576,0.00673794699915309,0.036073227984157
84,9,"Smooth","Spatial",0.446012400243242,0.398889663972861,0.0162318629017796
84,6,"Smooth","Spatial",4.50011874393619,0.00673794699931372,0.0374328237961375
84,7,"Smooth","Spatial",0.472750181869947,0.356479607860459,0.0213187473136076
86,8,"Rough","Conceptual",0.929877212015623,0.00673794699908801,0.0757416747609627
86,4,"Rough","Conceptual",1.01301111475073,0.00673794699909815,0.0844457835506672
86,5,"Rough","Conceptual",0.936400043736349,0.00673794699909473,0.0817527603944892
86,2,"Rough","Conceptual",0.991421513187914,0.00673794699908619,0.0757362332191182
86,3,"Rough","Conceptual",0.927401129812361,0.00673794699908921,0.0850419419559468
86,6,"Rough","Conceptual",0.908049655290914,0.00673794699916635,0.0819104957225543
86,7,"Rough","Conceptual",0.899537839134214,0.0067379469990862,0.0799289130135328
86,1,"Rough","Conceptual",0.9290365294455,0.00673794699908942,0.0824998272281599
86,9,"Rough","Conceptual",0.896584018093917,0.00673794699909473,0.0726802441652686
86,8,"Rough","Spatial",0.98983782263663,0.0570211113262394,0.0510696230443156
86,4,"Rough","Spatial",0.948657796867467,0.0704867996886718,0.0473325345394215
86,5,"Rough","Spatial",1.18833603813411,0.0294834047833773,0.0498665422184121
86,2,"Rough","Spatial",0.974800506290101,0.0581014428071985,0.0502121485063146
86,3,"Rough","Spatial",1.25674512913392,0.0366649623982361,0.0445770166745725
86,6,"Rough","Spatial",0.83937010902455,0.0897151593976251,0.0525254862720873
86,7,"Rough","Spatial",1.00844251474885,0.0627509272717991,0.0491535204232477
86,1,"Rough","Spatial",1.03264529548122,0.0639939926264498,0.0491503260171947
86,9,"Rough","Spatial",0.959329491408578,0.0667840314664565,0.048527464603884
87,9,"Smooth","Conceptual",1.54329642025844,0.00673794699910954,0.0399767618184591
87,4,"Smooth","Conceptual",1.44031758060648,0.00673794699915626,0.0477841015303526
87,1,"Smooth","Conceptual",1.47983568255754,0.0067379469991028,0.0426786516143664
87,2,"Smooth","Conceptual",1.49543939065017,0.00673794699922555,0.0420501926338323
87,8,"Smooth","Conceptual",1.3951901107746,0.00673794699920844,0.0481722725344552
87,5,"Smooth","Conceptual",1.49182386815979,0.00673794699923504,0.0353216313706368
87,6,"Smooth","Conceptual",1.56420861815237,0.00673794699911297,0.0413007086885506
87,3,"Smooth","Conceptual",1.57351503101825,0.00673794699910017,0.0427215261982676
87,7,"Smooth","Conceptual",0.866684581665377,0.105301550085484,0.0470660550504942
87,9,"Smooth","Spatial",1.43707074841546,0.0663461352251605,0.0625285807164794
87,4,"Smooth","Spatial",1.36801168193661,0.0808801203704332,0.0596624518146135
87,1,"Smooth","Spatial",1.96613104605465,0.0595713596253544,0.0575365610948884
87,2,"Smooth","Spatial",1.40181895939656,0.0731611195371083,0.0613066905268697
87,8,"Smooth","Spatial",1.266747776515,0.109411633942597,0.0554365861248248
87,5,"Smooth","Spatial",1.40318381115187,0.0769592328395314,0.0603993375487797
87,6,"Smooth","Spatial",1.37792331259414,0.084527056714041,0.057045816272236
87,3,"Smooth","Spatial",1.42868133802523,0.0898258734301146,0.0540227908270318
87,7,"Smooth","Spatial",1.50368178347753,0.0765513056254186,0.0607217988736445
88,1,"Smooth","Conceptual",0.811251453819837,0.00673794699908679,0.211705056150872
88,2,"Smooth","Conceptual",0.841130359715771,0.00673794699919563,0.212826680584178
88,3,"Smooth","Conceptual",0.782342198416869,0.00673794699909671,0.206146509231159
88,4,"Smooth","Conceptual",0.73795690979485,0.00673794699908757,0.205107280969926
88,5,"Smooth","Conceptual",0.836387825204367,0.00673794705985466,0.21813354051501
88,6,"Smooth","Conceptual",0.761354614649433,0.00673794699913689,0.247995322119106
88,7,"Smooth","Conceptual",0.789724059688904,0.00673794700182578,0.286506886956777
88,8,"Smooth","Conceptual",0.761354614680516,0.0067379469992311,0.251756642915757
88,9,"Smooth","Conceptual",0.81079056849412,0.00673794699915934,0.213402757812312
88,1,"Smooth","Spatial",1.20956441809119,0.0130332602417387,0.127370957265469
88,2,"Smooth","Spatial",1.28281906330527,0.021014089181184,0.121646107929223
88,3,"Smooth","Spatial",1.19370996840993,0.0245509189288586,0.126294899655118
88,4,"Smooth","Spatial",1.17218687496592,0.0238877425434412,0.129121036184113
88,5,"Smooth","Spatial",1.25534449548143,0.0209531207045003,0.125627275939533
88,6,"Smooth","Spatial",1.08799835218631,0.0754477279961435,0.110087978574017
88,7,"Smooth","Spatial",1.24474928226392,0.018963902551009,0.135239326367818
88,8,"Smooth","Spatial",1.03340030509654,0.0610803149439606,0.125312324645878
88,9,"Smooth","Spatial",1.15276497896126,0.00884299430448139,0.128280003268934
90,3,"Rough","Conceptual",1.2541625697161,0.0124994823884318,0.0889197059650569
90,4,"Rough","Conceptual",1.50106839572753,0.0267935106475086,0.0689998184901258
90,6,"Rough","Conceptual",1.25874853319081,0.0215390893926379,0.0835134367210944
90,7,"Rough","Conceptual",1.26549826218896,0.0207265531559117,0.0888197251216642
90,8,"Rough","Conceptual",1.48177734612119,0.0278582720790035,0.0863091377761518
90,1,"Rough","Conceptual",1.21770681268484,0.0329813177036993,0.0853866815249071
90,2,"Rough","Conceptual",1.26074149427144,0.0194783640531505,0.084988967077193
90,5,"Rough","Conceptual",1.19563537446408,0.0161499444269901,0.0826923870620439
90,9,"Rough","Conceptual",1.50933617953844,0.0231576463584922,0.0845399886190215
90,3,"Rough","Spatial",1.48437754477695,0.100967115865259,0.0637558773120095
90,4,"Rough","Spatial",1.48249923911155,0.108876597431034,0.0680393009240582
90,6,"Rough","Spatial",1.50697356103446,0.129780537659765,0.0689358725211391
90,7,"Rough","Spatial",1.474873601726,0.107510271395603,0.0707829525282285
90,8,"Rough","Spatial",1.4079394311079,0.119167036892025,0.064724841435617
90,1,"Rough","Spatial",1.49031558299146,0.106043044963268,0.0677349345500423
90,2,"Rough","Spatial",1.62194454710439,0.13612445455154,0.0657172375907209
90,5,"Rough","Spatial",1.46554019780901,0.111413814732915,0.0684078570629678
90,9,"Rough","Spatial",1.4952550346137,0.10212932245155,0.0730812153574046
91,1,"Smooth","Conceptual",0.803192149350629,0.014876424629975,0.0819781011094797
91,2,"Smooth","Conceptual",0.857980456774826,0.00673794699908787,0.0780591058925479
91,8,"Smooth","Conceptual",0.832037023499516,0.00673794699916291,0.0799257670710012
91,9,"Smooth","Conceptual",0.843320683520735,0.00673794700023615,0.0781198890163738
91,3,"Smooth","Conceptual",0.797164362772409,0.00673794699915731,0.0816938936427749
91,7,"Smooth","Conceptual",0.886949941521813,0.00673794699914248,0.0660195853577496
91,4,"Smooth","Conceptual",0.840272300392605,0.00673794699910323,0.0820439202519093
91,5,"Smooth","Conceptual",0.845649152315909,0.00673794699908957,0.0830918825921639
91,6,"Smooth","Conceptual",0.849934097657879,0.00673794699931722,0.0825231380343702
91,1,"Smooth","Spatial",0.616614658960113,0.382289009222697,0.0324587406452607
91,2,"Smooth","Spatial",1.39614785528569,0.0067379470000633,0.114124510114549
91,8,"Smooth","Spatial",1.4468183324552,0.00845041138072358,0.137912285428056
91,9,"Smooth","Spatial",1.47608369681058,0.00673794699908904,0.135635541556406
91,3,"Smooth","Spatial",1.37270330914707,0.00673794699914504,0.121316692004958
91,7,"Smooth","Spatial",1.44222825473071,0.00673794699919869,0.130612787757111
91,4,"Smooth","Spatial",1.39585746474754,0.00673794699920764,0.115561549122933
91,5,"Smooth","Spatial",1.40444921819715,0.00673794699934401,0.118896530807398
91,6,"Smooth","Spatial",1.40801829885634,0.00673794699961484,0.122581379386124
93,3,"Rough","Conceptual",0.732496668278531,0.00673794699909438,0.116833886749182
93,1,"Rough","Conceptual",0.703496922775755,0.00673794699908551,0.114214224646525
93,2,"Rough","Conceptual",0.753113096300301,0.00673794699908555,0.0984628915876921
93,6,"Rough","Conceptual",0.676275276426293,0.00673794699908681,0.126781117974929
93,4,"Rough","Conceptual",0.705969403724683,0.00673794699908645,0.123556803685468
93,5,"Rough","Conceptual",0.704950840772889,0.00673794699909292,0.121468754437626
93,8,"Rough","Conceptual",0.753328072206597,0.00673794699908659,0.135494878225874
93,9,"Rough","Conceptual",0.722576460374106,0.00673794699909198,0.133044289204748
93,7,"Rough","Conceptual",0.722732606824235,0.00673794699908712,0.115308263468186
93,3,"Rough","Spatial",0.996632810818288,0.053443139350161,0.0787615406003102
93,1,"Rough","Spatial",1.03176154517737,0.0609622127584608,0.0799205740657608
93,2,"Rough","Spatial",1.09933656254909,0.0539791185865341,0.0720190737840126
93,6,"Rough","Spatial",1.0773655128008,0.0528431839322742,0.0728546280403132
93,4,"Rough","Spatial",0.981712640447359,0.0833398717916747,0.0731413630272373
93,5,"Rough","Spatial",0.922674345036085,0.0714490218729189,0.0752129214250135
93,8,"Rough","Spatial",0.990081438210266,0.0861438743223619,0.0741156049613545
93,9,"Rough","Spatial",0.990328844853508,0.0470362882374803,0.0811357550375223
93,7,"Rough","Spatial",1.00725790056496,0.0542421560316055,0.0802400645044211
94,1,"Rough","Conceptual",0.949400459681411,0.00673794699908637,0.0880109206894266
94,2,"Rough","Conceptual",0.958842526920133,0.00673794699908961,0.0847874188312619
94,3,"Rough","Conceptual",0.898254487922752,0.0067379469990869,0.103124949975842
94,4,"Rough","Conceptual",0.825381315355259,0.0067379469990887,0.106513371512971
94,5,"Rough","Conceptual",0.903525593308611,0.00673794699908742,0.106861232946577
94,6,"Rough","Conceptual",33.1105235668448,0.00673794700312633,0.0925200265526309
94,7,"Rough","Conceptual",0.85505243321182,0.00673794699908718,0.110144907849399
94,8,"Rough","Conceptual",0.850540183363106,0.00673794699909559,0.103372528116614
94,9,"Rough","Conceptual",0.887207986298487,0.00673794699909052,0.108381307901581
94,1,"Rough","Spatial",0.717199927324122,0.176548320792034,0.030875570273135
94,2,"Rough","Spatial",0.815669667179845,0.097646123179047,0.0372410428882803
94,3,"Rough","Spatial",0.800894089355225,0.112160425624854,0.0361811052722782
94,4,"Rough","Spatial",0.791814191363164,0.112971423447702,0.0365117875846657
94,5,"Rough","Spatial",0.765227334303645,0.117397712858161,0.0331980249337004
94,6,"Rough","Spatial",0.791100302057385,0.113114084191069,0.0364461417481408
94,7,"Rough","Spatial",0.776495371609982,0.110098626937912,0.03786879209795
94,8,"Rough","Spatial",0.768477201653417,0.120332575888523,0.0351700951124996
94,9,"Rough","Spatial",0.791854711076965,0.112978648225219,0.0365158893472217
95,1,"Smooth","Conceptual",0.562604908169275,0.252695882481848,0.0295640547113926
95,2,"Smooth","Conceptual",0.68041544019526,0.136601545832445,0.0419289444091232
95,3,"Smooth","Conceptual",0.688235408392277,0.128931218323656,0.0436967090736774
95,4,"Smooth","Conceptual",0.627345336379044,0.151822745152305,0.0354805495754772
95,5,"Smooth","Conceptual",0.800963510081684,0.101644371450512,0.0433605840658902
95,6,"Smooth","Conceptual",0.683719245856799,0.135213806426905,0.0424570637302492
95,7,"Smooth","Conceptual",0.682884558996642,0.135808145236335,0.0424373052654217
95,8,"Smooth","Conceptual",0.682110182163916,0.135630198363198,0.042068732634721
95,9,"Smooth","Conceptual",0.636881661403401,0.155837297183533,0.0369065102371252
95,1,"Smooth","Spatial",0.458901470188895,0.298978208357932,0.0320870731033044
95,2,"Smooth","Spatial",0.451163647545336,0.304899736925476,0.0315061176388777
95,3,"Smooth","Spatial",0.43220623790745,0.345513089222773,0.0268327325075872
95,4,"Smooth","Spatial",0.464803788104823,0.293943565691415,0.0340538545384845
95,5,"Smooth","Spatial",0.494161452220622,0.278670607430327,0.0369347071130386
95,6,"Smooth","Spatial",0.496606210413342,0.286485295377244,0.0350539976110719
95,7,"Smooth","Spatial",0.465101551320199,0.300817874520383,0.0334436142234796
95,8,"Smooth","Spatial",0.46582557654808,0.312450665264015,0.0244454922794077
95,9,"Smooth","Spatial",0.441689130953099,0.322613096145883,0.0300798846707916
97,3,"Rough","Conceptual",0.872232741062026,0.0401259796769282,0.0610429197256094
97,2,"Rough","Conceptual",0.919259679440915,0.00938927875547019,0.0641673649779594
97,4,"Rough","Conceptual",0.892200011148454,0.0276491440439201,0.0583827287112856
97,1,"Rough","Conceptual",1.01103328584327,0.0216098130103851,0.0552526342511998
97,6,"Rough","Conceptual",0.916348832770066,0.00890509412372195,0.0635667329483444
97,5,"Rough","Conceptual",0.938533971167087,0.00725738061839752,0.0637568912080429
97,8,"Rough","Conceptual",0.893249083807732,0.0122699001411863,0.0671004122528306
97,9,"Rough","Conceptual",0.96298410810054,0.00948441341429913,0.0645063823544763
97,7,"Rough","Conceptual",0.932223447660162,0.00673794699909319,0.0641676248091658
97,3,"Rough","Spatial",0.65924503262967,0.265245697829217,0.0218495043836656
97,2,"Rough","Spatial",0.665100790161826,0.252501030311434,0.0207399093121024
97,4,"Rough","Spatial",0.949475458584131,0.188091601458857,0.031672711513629
97,1,"Rough","Spatial",0.778283157758472,0.213715094376683,0.0251309096283025
97,6,"Rough","Spatial",0.751500457352355,0.214854695083668,0.0264701200226567
97,5,"Rough","Spatial",0.683148088345965,0.245902647316647,0.0222732332396676
97,8,"Rough","Spatial",0.759084022325604,0.214045902238638,0.027718386445201
97,9,"Rough","Spatial",0.753068546650689,0.210075853131938,0.0284315080493654
97,7,"Rough","Spatial",0.760582614220833,0.21724220878626,0.0273712803216571
98,8,"Rough","Conceptual",0.962375676499871,0.00673794699909149,0.188554158086455
98,4,"Rough","Conceptual",1.05486462372483,0.00673794699909208,0.204012312799989
98,5,"Rough","Conceptual",1.02293728438984,0.00673794699908575,0.177624145544798
98,6,"Rough","Conceptual",1.00070263380152,0.0067379469990869,0.19530178705129
98,3,"Rough","Conceptual",1.04416209737048,0.00673794699908605,0.190841950660836
98,7,"Rough","Conceptual",0.997991801153754,0.00673794699908966,0.179717858244087
98,1,"Rough","Conceptual",0.986746057396851,0.0067379469990873,0.197817869071305
98,2,"Rough","Conceptual",0.939782905603125,0.0067379469990925,0.195231491328148
98,9,"Rough","Conceptual",0.984950358642343,0.00673794699908747,0.186736680412768
98,8,"Rough","Spatial",1.01303121686634,0.00673794700005697,0.174461253424032
98,4,"Rough","Spatial",0.871354238637509,0.00673794699914748,0.155039924232988
98,5,"Rough","Spatial",1.04285413798621,0.00673794699909001,0.166102310056794
98,6,"Rough","Spatial",0.928365156946549,0.00673794699909156,0.152447397607034
98,3,"Rough","Spatial",1.00208088746618,0.00673794699911563,0.146474342425417
98,7,"Rough","Spatial",1.08609402477736,0.00673794699908614,0.144060307550637
98,1,"Rough","Spatial",0.938067902200974,0.00673794699911762,0.155725315054722
98,2,"Rough","Spatial",0.803229172161268,0.0067379469991093,0.142748886065591
98,9,"Rough","Spatial",0.864583658788216,0.00673794699914295,0.162352004363061
99,1,"Smooth","Conceptual",0.617094683304918,0.0185908673925961,0.210224861089767
99,5,"Smooth","Conceptual",0.669390257325322,0.031392922318318,0.18733138842657
99,2,"Smooth","Conceptual",3.09389275710666,0.180541800395011,0.263207355892739
99,8,"Smooth","Conceptual",0.6249141854549,0.0273664828530324,0.217375730467006
99,9,"Smooth","Conceptual",0.614454859012677,0.0212250770238813,0.208002601560595
99,6,"Smooth","Conceptual",10.3992485581827,0.00673794700097267,0.392882565642928
99,3,"Smooth","Conceptual",3.20314786437605,0.211213321711472,0.243511679801109
99,4,"Smooth","Conceptual",0.694997395992518,0.00748247795262534,0.221646044498275
99,7,"Smooth","Conceptual",11.9166802770643,0.00673794699940984,0.253726572913171
99,1,"Smooth","Spatial",0.902212027903918,0.00673794699911115,0.0845953701428543
99,5,"Smooth","Spatial",0.937491425642346,0.00701006026195414,0.0827409134903022
99,2,"Smooth","Spatial",0.948445871597485,0.00673794699909354,0.0853506582436043
99,8,"Smooth","Spatial",0.897338522699727,0.00673794699938894,0.083319286844661
99,9,"Smooth","Spatial",0.875641089301928,0.00673794699908797,0.0916648312835097
